Cyt3	Cyt1	Cyt2	FP3	FP2	FP1	Nuc3	Nuc2	Nuc1	1wChAC3	1wChAC2	1wChAC1	2wChAC2	2wChAC1	2wChAC3	3wChAC2	3wChAC3	3wChAC1	Cluster	Protein.Group	Proteins
1.5228	1.53805	1.61096	1.2102	1.14458	1.13046	-0.502676	-0.577263	-0.535082	-0.678881	-0.616906	-0.619128	-0.77393	-0.775481	-0.759716	-0.773679	-0.73947	-0.804847	VIII - Cytoplasm	P50431	SHMT1
1.78737	1.86079	1.85261	0.802623	0.712513	0.712642	-0.366484	-0.382135	-0.434327	-0.759132	-0.802832	-0.795695	-0.652836	-0.695245	-0.693536	-0.707756	-0.689753	-0.748813	VIII - Cytoplasm	"Q9CZN7;Q9CZN7-2"	SHMT2
0.187009	0.640704	0.260978	1.03367	1.00729	1.03164	1.37299	1.42498	1.30915	-0.834009	-1.1136	-0.775143	-0.831125	-0.818691	-0.891244	-0.988844	-1.07164	-0.944121	IV - Nuclear periphery	O88520	SHOC2
-1.1451	-0.906875	-3.35283	-0.17609	-0.38276	0.0676502	0.0777779	0.105107	0.202426	0.54535	0.649793	0.597711	0.621497	0.66854	0.597774	0.627274	0.586594	0.616167	II - Chromatin I	Q7TPQ3	SHPRH
1.19203	1.15214	1.23354	1.29147	1.32907	1.33243		-1.12338	-1.63395	-0.61257	-0.57084	-0.539272	-0.441334	-0.444071	-0.598387	-0.647021	-0.410527	-0.509322	VIII - Cytoplasm	Q7TMX5	SHQ1
-0.102283	-0.238858	-0.197643	0.97641	0.878605	0.836132	1.61044	1.7401	1.63402	-0.964534	-0.554854	-0.417239	-0.553867	-0.86778	-0.780705	-1.0577	-1.18793	-0.752325	IV - Nuclear periphery	A2ALU4	SHROOM2
-1.65164	-1.44846	-2.00216	-0.406763	0.0843439	-0.326906	1.57337	1.25579	1.83617	0.321848	-0.112286	0.318131	-0.152411	-0.0675037	0.202017	0.393842	0.0456166	0.137005	I - Nucleoplasm	Q9QXN0-3	SHROOM3
1.47973	1.45219	1.19683	-0.531201	-0.936825	-1.03452					0.253532	-0.0427567			0.127933	-1.09685		-0.86806	VI - Golgi+vesicles	"Q9JLZ8;Q9JLZ8-2"	SIGIRR
1.92284	2.0285	2.08757	0.624433	-0.338754	-0.0271704	-0.74898	-1.17327	-1.06553	-0.31243	-0.270823	-0.388336	-0.406615	-0.457238	-0.292435	-0.422566	-0.419616	-0.33958	VI - Golgi+vesicles	Q9CPR7	SIKE1
0.958955	0.92899	0.963644	0.390763	0.287211	0.322448	-1.28183	-1.32757	-1.24261										V - Plasma membrane	Q9EPK6	SIL1
-2.08117	-2.21279	-1.96746	0.193309	0.0914503	0.125338	1.0264	1.03924	0.86779	0.299626	0.300242	0.319104	0.306416	0.28622	0.365382	0.322472	0.37024	0.348196	I - Nucleoplasm	"Q60520;Q60520-1"	SIN3A
-1.93662	-1.93831	-2.27949	-0.287549	-0.23382	-0.129926	0.725664	0.830201	0.750006	0.590078	0.627342	0.672939	0.376282	0.392117	0.411682	0.542645	0.351822	0.534936	II - Chromatin I	Q62141	SIN3B
	-2.07377	-1.77917	0.996732	0.951658	0.728269	1.30142	1.38749	1.17836	-0.0801835	-0.0526226	-0.504343	-0.427655	-0.426745	-0.395897	-0.364687	-0.422593	-0.0162692	I - Nucleoplasm	Q8C8M1	SINHCAF
-2.24446	-1.43863	-2.00125	-0.326968	-0.566085	-0.451705	0.075251	0.0971135	0.00506481	0.803726	0.701076	0.830242	0.734778	0.800477	0.8387	0.711793	0.721054	0.709809	II - Chromatin I	Q8C0T5	SIPA1L1
-1.9892	-1.57958	-2.00473	-0.511677	-0.640574	-0.85926	0.763607	0.841779	0.978169	0.625454	0.63808	0.708551	0.431074	0.596128	0.549547	0.547606	0.36011	0.544921	II - Chromatin I	"Q80TE4;Q80TE4-2"	SIPA1L2
-1.44388	-1.34316	-2.67853	-0.554844	-0.514353	-0.663082	0.289559	0.232337	0.141457	0.706483	0.732844	0.834194	0.663314	0.757044	0.762594	0.712736	0.678068	0.687207	II - Chromatin I	G3X9J0	SIPA1L3
1.4758	1.46753	1.45123	1.09256	1.06331	1.09504	-0.624746	-1.05755	-1.76747	-0.870494	-0.338509	-0.416811	-0.454211	-0.460951	-0.359036	-0.211029	-0.242637	-0.842027	VI - Golgi+vesicles	Q923E4	SIRT1
-1.94885	-1.42341	-1.51759	1.24109	1.06188	0.980989	1.14671	1.135	1.38441	-0.152958	-0.0230052	-0.116359	-0.0767527	-0.129418	-0.236193	-0.324959	-0.482044	-0.518555	I - Nucleoplasm	P59941	SIRT6
0.522465	0.549692	1.09833	0.511735	0.558391	0.701397	0.100608	-0.525886	0.0872899	-1.37532	-2.2287								VII - Ribosomes	Q9CR46	SKA2
1.5643	1.70447	1.50086	0.884377	0.999392	1.02982	-0.423591	-0.0883581	-0.0444067	-0.729845	-0.285054	-0.494388	-0.542242	-0.889969	-1.03025	-1.06697	-1.18568	-0.902466	VIII - Cytoplasm	Q8C263	SKA3
1.3698	1.41074	1.50497	1.21859	1.33137	1.12943	-0.32087	-0.0671743	-0.434379	-0.923957	-0.610304	-0.732412	-0.596817	-0.499195	-0.81835	-0.919748	-1.20981	-0.831874	VIII - Cytoplasm	Q6NZR5	SKIV2L
1.07114	1.05664	1.18372	1.20464	1.28332	1.23275	0.513987	0.491906	0.436555	-0.933281	-0.856734	-0.840571	-1.02594	-1.01107	-0.995537	-0.947795	-0.995015	-0.868721	VII - Ribosomes	Q9WTX5	SKP1
-1.87445	-1.85479	-1.79398	-0.546552	-0.415612	-0.361538	-0.139288	-0.27261	-0.143038	0.861109	0.847813	0.914234	0.738329	0.8479	0.841249	0.787191	0.761735	0.802301	II - Chromatin I	A2AQ25	SKT
1.79224	1.06666	1.65286	0.51422	0.522627	0.815231	0.627343	0.273709	0.693578	-1.65602	-0.748892	-0.596257	-0.889508	-0.855152	-0.776489	-0.860545	-0.80278	-0.772823	IX - Mitochondria	Q8CI08	SLAIN2
1.47776	1.39588	1.21521	1.14815	1.16647	1.20666	-0.0382355	-0.0498478	0.13506	-0.859805	-0.433397	-0.734833	-0.892535	-0.723409	-0.566056	-1.17523	-1.42284	-0.849009	VIII - Cytoplasm	P97440	SLBP
1.12926	1.11123	1.1966	1.49208	1.54537	1.47377	-1.09448	-0.387048	-0.845241	-0.689105	-0.894267	-1.0621	-0.75784	-0.78463	-0.451784	-0.148277	-0.564128	-0.269397	VIII - Cytoplasm	P55012	SLC12A2
1.81559	1.89013	1.87893	0.300012	0.434749	-0.0702898	-1.03192	-1.56433	-1.31756	-0.26445	-0.0839334	0.023319	-0.0311983	-0.130654	-0.284086	-0.706181	-0.542135	-0.315995	VI - Golgi+vesicles	Q9JIS8	SLC12A4
1.40023	1.48679	1.54147	0.841073	0.863739	0.972674	-1.01696	-2.18148	-1.02358	-0.353082	-0.138201	-0.334225	-0.280818	-0.280941	-0.228228	-0.319324	-0.786485	-0.162666	V - Plasma membrane	"Q924N4;Q924N4-2"	SLC12A6
1.63921	1.62154	1.64587	0.999794	0.969024	0.946351	-0.220791	-0.33265	-0.177583	-0.511407	-0.719594	-0.775216	-0.794588	-0.728856	-0.689314	-0.897666	-0.689468	-1.28466	VIII - Cytoplasm	Q9WVL3	SLC12A7
1.24755	1.24915	1.3144	0.197815	0.154916	0.325789	-1.29958	-1.19547	-1.23257	-0.209693			-0.552312						VI - Golgi+vesicles	P53986	SLC16A1
1.37885	1.44882	1.40949	-0.510811	-0.72619	-0.594747	-0.318831	-0.470161	-0.460407	-1.15601									VI - Golgi+vesicles	P57787	SLC16A3
1.15836	1.17344	1.28804	0.182815	0.0611833	0.0709939	-0.0192165	0.392879	-0.0966027	-1.95745	-1.27395			-0.980486					IX - Mitochondria	O35874	SLC1A4
1.53822	1.61221	1.79353	1.0524	1.06851	0.435977	-1.05228	-1.32258	-1.14564	-0.50974	-0.285731	-0.313751	-0.205199	-0.20679	-0.303108	-0.65971	-0.886398	-0.609915	VI - Golgi+vesicles	Q9ESU7	SLC1A5
1.10436	1.14852	1.23041	1.33587	1.29528	1.45983	0.192241	0.105585	0.0688879	-0.87881	-0.714636	-0.756026	-0.830298	-0.804023	-0.611362	-1.16034	-1.1269	-1.05859	VII - Ribosomes	P51912	SLC1A5 (isof.)
0.786284	0.906156	1.01385	-0.663219	-1.0755	-0.967571													III - Chromatin II	Q61609	SLC20A1
1.72389	1.90223	1.82352	0.998587	0.601242	0.556274	-1.0336	-0.15804	-0.516431	-0.503183	-0.629554	-0.742932	-0.571659	-0.435672	-0.722599	-0.612194	-0.716679	-0.963202	VIII - Cytoplasm	Q80UP8	SLC20A2
1.02974	1.01959	0.973113	0.64513	0.585006	0.58805	1.22304	1.19076	1.26935	-0.704885	-0.698109	-0.828896	-0.985502	-0.982386	-1.00469	-1.05361	-1.01014	-1.25556	VII - Ribosomes	Q8JZU2	SLC25A1
0.697353	0.406023	0.593788	0.599682	0.590188	0.558999	0.544096	0.503931	0.467689					-1.64539		-1.67679	-1.63957		VII - Ribosomes	Q9QZD8	SLC25A10
0.929514	0.981605	0.930386	0.996779	0.817637	0.641783	1.08944	1.16057	1.06233	-0.711633	-0.636065	-0.785762	-1.02503	-1.16674	-1.01662	-0.951521	-1.22047	-1.09621	VII - Ribosomes	Q9CR62	SLC25A11
-0.799496	-0.28579	-0.797134	0.719371	1.04197	0.90664	1.3021	1.29545	0.745938		-0.991165	-0.943938	-1.16132		-1.03264				IV - Nuclear periphery	Q8BH59	SLC25A12
0.723792	0.713096	0.731264	0.900998	0.861112	0.88723	1.26774	1.25846	1.25674	-0.823374	-0.777808	-0.836895	-0.981061	-1.04481	-0.985622	-1.00221	-1.08904	-1.05962	VII - Ribosomes	Q9QXX4	SLC25A13
1.8116	1.87624	1.84702	0.651505	0.182853	0.565229	-0.0774556	0.00802785	-0.202402	-0.455177	-0.475668	-0.4252	-0.53322	-0.605234	-0.540449	-1.10417	-1.2322	-1.2913	IX - Mitochondria	Q9WVD5	SLC25A15
0.0389564	-0.282121	-0.473301	1.51054	1.28603	1.07195	1.29019	1.41515	1.36444	-0.785312	-0.634809	-0.797569	-0.531345	-0.579153	-1.0171	-0.859829	-0.99521	-1.0215	IV - Nuclear periphery	O70579	SLC25A17
0.879587	0.963405	0.833383	0.481486	0.469381	0.493592	0.855279	0.79321	0.741076	-0.916472	-0.940678	-0.935179	-1.02524	-2.27428			-0.418554		VII - Ribosomes	Q9Z2Z6	SLC25A20
1.97555	1.98502	2.05328	0.163212	0.0766842	0.307401	-0.147608	-0.0753852	-0.0236003	-0.43981	-0.698354	-0.436121	-0.699399	-0.540887	-0.663841	-0.90078	-0.90463	-1.03073	IX - Mitochondria	Q9D6M3	SLC25A22
1.97379	2.03119	2.08003	0.466178	0.240164	0.259784	-0.535187	-0.713072	-0.60961	-0.359078	-0.418481	-0.504761	-0.635899	-0.625805	-0.508646	-0.731016	-0.677692	-0.73189	VI - Golgi+vesicles	Q8VEM8	SLC25A3
0.830605	0.830457	0.90856	0.834077	0.758317	0.821933	1.23956	1.19611	1.21378	-0.841002	-0.798237	-0.750185	-1.08159	-1.01586	-1.05296	-1.01642	-1.04249	-1.03466	VII - Ribosomes	P48962	SLC25A4
0.860957	0.862067	0.852331	0.914606	0.775328	0.772311	1.20782	1.20372	1.19334	-0.809459	-0.804632	-0.775341	-1.03557	-1.01488	-1.0548	-1.07215	-1.01928	-1.05637	VII - Ribosomes	P51881	SLC25A5
1.15696	1.44981	1.46721	1.34717	0.990891	1.09748	0.143354	0.0731557	-0.409634	-0.989595	-0.842136	-0.693023	-1.0485	-1.38449	-0.845473	-1.02282	0.0247155	-0.51509	VIII - Cytoplasm	Q60714	SLC27A1
-2.24218	-0.998743	-1.3719	1.02618	0.819893	1.21316	-0.953093	-0.490451	-1.51266	0.656058	0.581451	0.654111	0.274321	0.502094	0.687082	0.420666	0.275296	0.458703	II - Chromatin I	O35488	SLC27A2
1.45074	1.36657	1.57833	1.0275	1.22628	1.24492	-0.850749	-1.23268	-0.891505	-0.0208584	-0.968905	-0.48665	-0.339326	-0.809186	-0.859435	-0.544432	-0.521926	-0.368679	VIII - Cytoplasm	O88561	SLC27A3
1.42312	1.51294	1.41322	-0.34778	-0.575689	-0.565087	-1.70366	-1.75747	-1.7959	0.270897	0.284573	0.203305	0.433582	0.360704	0.276464	0.234392	0.169844	0.162549	III - Chromatin II	Q9JIM1-2	SLC29A1
2.05672	2.10443	2.09706	-0.170605	-1.32287	-0.655516	-0.200941	-0.266024	-0.0882919	-0.284492	-0.452175	-0.394572	-0.167289	-0.410996	-0.193188	-0.416696	-0.567974	-0.666586	VI - Golgi+vesicles	P17809	SLC2A1
1.91914	1.91065	1.98165	0.124152	0.370929	0.624696	0.0740021	-0.317916	0.0623796	-0.715846	-0.836866	-0.783738	-0.714052	-0.718641	-0.657559	-0.803089	-0.759057	-0.760831	IX - Mitochondria	P32037	SLC2A3
1.17322	1.0707	1.24634	0.050273	0.133858	0.0558902	-0.113125	-0.274606	-0.165768							-2.1961	-0.980675		IX - Mitochondria	Q60738	SLC30A1
						-1.7829	-1.58833	-1.52034	0.807643	0.525679	0.592993	0.685564	0.295856	0.771572	0.597479	0.37051	0.244274	III - Chromatin II	Q8R4H9	SLC30A5
1.56159	1.52177	1.71596							-0.433686	-0.75165	-0.187202	-0.345115	-0.693853	-0.98808	-0.473201	-0.0870617	-0.839467	VI - Golgi+vesicles	Q9JKN1	SLC30A7
1.22913	1.32192	1.31326	-0.222171	-0.830343	-0.234787										-0.923461	-0.786203	-0.86734	VI - Golgi+vesicles	Q8K211	SLC31A1
0.578334	0.173499	0.362128	0.929682	0.908245	0.899315	-1.48632	-1.20275	-1.16213										V - Plasma membrane	A0A087WQH8	SLC35A4
1.69583	1.3475	0.997945	0.351362	0.777067	0.651277	0.661014	0.642675	0.97248	-0.563415	-0.596354	-0.953645	-0.726094	-0.855098	-0.741133	-0.712936	-1.71932	-1.22915	VII - Ribosomes	"Q91ZN5;Q91ZN5-2"	SLC35B2
1.44644	1.41511	0.949303	-1.43078	-1.59149	-1.30765	-1.17229	-1.09388	-0.949359	0.0818661	0.335743	0.244115	0.66244	0.411484	0.0301243	0.813291	0.827688	0.327838	III - Chromatin II	Q8CD26	SLC35E1
1.93163	1.84458	1.95281	0.342328	0.129137	-0.138498	-0.770556	-1.20733	-1.18759	0.040205	-0.169524	-0.788147	0.299937	-0.032786	-0.0022545	-0.672544	-0.851036	-0.720354	VI - Golgi+vesicles	Q7TML3	SLC35F2
1.82105	1.82238	1.56116		-0.242419					-0.447633	-0.434254	-0.461751	-0.497005	-0.493631	-0.515187	-0.633362	-0.820479	-0.658871	VI - Golgi+vesicles	"Q9WU81;Q9WU81-2"	SLC37A2
1.2379	1.44234	1.32193	1.14451	0.853875	0.85566	-0.627929	-0.417945	-0.487004	-0.926336	-0.902922	-0.691244	-1.50135	-1.24847		-0.246918	0.193912		VIII - Cytoplasm	Q6P5F6	SLC39A10
1.68172	1.74018	1.93714	0.0949496	0.0211193	-0.528197				-0.816063	-0.40577	-0.233981	-0.862141	0.372312	-0.888201	-0.565008	-0.653631	-0.894429	VI - Golgi+vesicles	"Q78IQ7;Q78IQ7-2"	SLC39A4
-0.445836	-1.32107	-1.14713			-0.811769	-1.30806	-1.34701	-0.959765	1.21213	0.944981	0.939634	0.918156	0.897396	1.05095	0.511535	0.429172	0.436677	III - Chromatin II	Q31125	SLC39A7
1.44202	1.52137	1.52583	1.25791	1.16812	1.26936	-0.829624	-0.877956	-0.826192	-0.587527	-0.616861	-0.607145	-0.557153	-0.582567	-0.581745	-0.716358	-0.711875	-0.689608	VIII - Cytoplasm	"P10852;P10852-2"	SLC3A2
1.68899	1.74098	1.70338	0.853216	1.01594	0.924628	-0.846658	-0.853616	-0.795451	-0.535109	-0.963644	-0.458108	-0.384195	-0.497821	-0.581921	-0.689464	-0.745969	-0.575174	VIII - Cytoplasm	"Q6X893;Q6X893-2"	SLC44A1
0.918299	0.982266	0.891394	1.08849	1.15083	1.12717	0.804928	0.82732	0.901728	-0.938732	-0.799165	-1.09958	-0.990936	-0.897289	-1.02485	-1.06811	-1.00529	-0.868481	VII - Ribosomes	E9PX68	SLC4A1AP
1.51118	1.41656	1.52654	0.588046	0.664105	0.426216	-0.0535785	-0.229582	-0.123012			-0.512317		-0.792686	-1.04152	-1.41111	-0.517973	-1.45088	IX - Mitochondria	Q8BTY2	SLC4A7
1.3957	1.22476	1.36801							-0.616001	-0.701782	-0.632635	-0.633678	-0.600574	-0.803804				VIII - Cytoplasm	Q8BTY2-2	SLC4A7 (isof.)
0.846992	0.83944	1.00421	0.545811	0.816285	0.451088	-1.08786	-1.17113	-0.71797								-1.52686		V - Plasma membrane	O35316	SLC6A6
1.12564	1.08104	1.14473	0.931068	0.744401	0.730949		-1.33836	-1.08476		-1.30596	-1.15226				-0.232533	-0.187782	-0.45616	V - Plasma membrane	Q09143	SLC7A1
-0.319028	0.486547	0.273825	1.82932	1.54484	1.31012	0.650384	0.998521	0.255	-0.216485	0.102086	-0.937693	-1.55687	-0.681876	-0.747783	-0.571346	-1.29345	-1.1261	IV - Nuclear periphery	P70423	SLC7A3
1.59512	1.63721	1.5718	0.0995305	0.0380131	-0.081012	-1.63204	-1.93751	-1.68621	0.0654939	0.0478815	0.0816623	0.0301165	0.0642932	0.0644396	0.0398107	0.0310007	-0.0296079	VI - Golgi+vesicles	Q9Z127	SLC7A5
1.12464	1.27793	1.26819	-0.00119317	-0.38587	-0.124419	-1.0145	-1.08005	-1.06473										VI - Golgi+vesicles	Q8BGK6	SLC7A6
1.01865	0.997585	0.907794	0.601048	0.67297	0.650828	-0.639232	-0.52946	-0.637556				-1.82226				-1.22037		VIII - Cytoplasm	Q7TPE5	SLC7A6OS
1.33953	1.48533	1.44033	0.927702	0.979397	0.782459	-0.22721	-0.279123	-1.11517	-0.267105	-0.780696	-0.813041	-1.16122	0.905201	-0.723749	-0.341399	-1.64821	-0.503005	VIII - Cytoplasm	Q61165	SLC9A1
1.4487	1.48525	1.48672	1.1221	1.09082	1.13096	-0.0319583	0.0295439	-0.0426909	-0.841518	-0.776797	-0.752086	-0.708589	-0.998981	-0.697165	-0.974043	-0.975637	-0.994619	VIII - Cytoplasm	P70441	SLC9A3R1
-0.831279	-0.701671	-0.556237	1.44358	1.49958	1.37851	1.6917	0.851944	0.958351	-0.730067	-0.790581	-0.908484	-0.130235	-0.351588	-0.0547426	-1.04185	-0.683676	-1.04326	IV - Nuclear periphery	B1ARD8	SLFN8
-1.09669	-1.31273	-1.11712	2.1125	2.02112	1.60363	0.0897844	-0.117316	0.18357	0.0829929	-0.076427	-0.142315	0.264574	-0.307204	-0.258151	-0.630215	-0.380605	-0.919394	I - Nucleoplasm	B1ARD6	SLFN9
1.78086	1.80827	1.88224	0.601172	0.51853	0.579521	-0.454076	-0.210181	-0.0270509	-1.18121	-0.403072	-0.822256	-0.801751	-0.172967	-0.411138	-1.2995	-0.883355	-0.504039	IX - Mitochondria	Q9D8T7	SLIRP
0.700982	0.727553	0.752321	0.577058	0.602464	0.62778	-1.37993	-1.2103	-1.39793										V - Plasma membrane	"O54988;O54988-2"	SLK
1.45339	1.62245	1.70908	0.970863	1.02787	0.855048	-0.116941	-0.0823014	-0.0282204	-0.775821	-0.450505	-0.519394	-0.6548	-0.815316	-1.01611	-1.08765	-0.968958	-1.12269	IX - Mitochondria	"Q3URD3;Q3URD3-2"	SLMAP
-1.83351	-1.89231	-1.91045	-0.652889	-0.626607	-0.580013	0.257469	0.276028	0.225093	0.707387	0.755592	0.845666	0.753564	0.747485	0.698877	0.75466	0.706227	0.767723	II - Chromatin I	Q8CH25-2	SLTM
-2.10317	-2.26199	-2.04105	0.585208	0.590107	0.35389	0.447851	0.940851	0.625494	0.407448	0.0933355	0.215104	0.38566	0.341439	0.267895	0.375053	0.369611	0.407268	I - Nucleoplasm	Q8BHJ9	SLU7
0.360635	0.464068	-0.323426	1.63694	1.49225	1.77485	0.428151	0.538817	0.981184	-0.655805	-0.703063	-1.74321	-0.635407	-0.692495	-0.613592	-0.962001	-0.687942	-0.659943	IV - Nuclear periphery	P70340	SMAD1
0.957287	1.35178	1.31581	1.01998	1.10959	1.20847	0.436712	0.426846	0.370963	-0.578916	-1.11173	-1.1864	-1.32233	-0.904031	-0.960385	-1.13683	-0.383496	-0.613313	VII - Ribosomes	"Q62432;Q62432-2"	SMAD2
0.876078	0.867049	0.939676	1.00495	0.969696	0.87439	1.06921	1.054	0.975661	-1.0863	-0.67836	-1.14303	-1.26258	-0.891876	-0.802919	-0.78144	-1.23366	-0.750548	VII - Ribosomes	P97471	SMAD4
1.40735	1.49029	1.55081	1.14419	1.18254	1.21114	-0.26447	-0.0706011	-0.27277	-0.834056	-0.85685	-0.84254	-0.790292	-0.817677	-0.702572	-0.878853	-0.817039	-0.838591	VIII - Cytoplasm	Q9R0P4	SMAP
1.12896	1.3451	1.27908	0.599735	0.578785	0.626277	-0.97942	-0.9289	-1.08542							-0.857935	-0.828136	-0.878126	VI - Golgi+vesicles	Q91VZ6	SMAP1
0.478414	0.552258	0.762469	0.847417	0.967944	0.922609	-1.14366	-1.00987	-0.853903							-1.52367			V - Plasma membrane	Q7TN29	SMAP2
-1.62252	-2.34209	-2.11879	0.0729303	0.27411	-0.394846	0.323419	-0.15627	0.0290545	0.665688	0.819832	0.632443	0.854	0.640799	0.483287	0.528983	0.654614	0.65535	II - Chromatin I	"Q6PGB8;Q6PGB8-2"	SMARCA1
-1.95727	-2.04469	-1.8133	-0.398677	-0.470552	-0.463084	0.143599	0.201928	0.077885	0.663625	0.729782	0.707824	0.742267	0.757307	0.761563	0.792682	0.793917	0.775192	II - Chromatin I	"Q3TKT4;Q3TKT4-2"	SMARCA4
-1.73418	-1.73815	-1.72696	-0.659119	-0.819306	-0.754808	-0.00928802	0.00250278	-0.09176	0.801218	0.833503	0.815969	0.838692	0.838833	0.828475	0.860709	0.862239	0.851431	II - Chromatin I	Q91ZW3	SMARCA5
0.588671	0.507993	0.600472	1.55568	1.44822	1.67351	0.576782	0.617581	0.654851	-0.838321	-0.961591	-1.02963	-1.00086	-0.890759	-0.97111	-0.849683	-0.763928	-0.917873	VII - Ribosomes	Q04692	SMARCAD1
1.33477	1.30287	1.49583	0.972198	0.943396	0.788005	0.484091	0.547564	0.511365	-0.838981	-0.926299	-0.809698	-0.778648	-0.860917	-0.782768	-1.19892	-1.21818	-0.965677	VII - Ribosomes	Q8BJL0	SMARCAL1
-2.08476	-1.98018	-2.0942	0.478484	0.247864	0.45341	1.2423	0.911701	1.04241	0.165497	0.164074	0.306497	0.115352	0.240958	0.290679	0.155422	0.206154	0.138325	I - Nucleoplasm	Q9Z0H3-2	SMARCB1
-1.6813	-1.76825	-1.74558	-0.698933	-0.718187	-0.747304	-0.0417131	-0.100604	-0.0888001	0.796934	0.841757	0.826245	0.84768	0.845523	0.772746	0.918475	0.883525	0.857787	II - Chromatin I	"P97496;P97496-2"	SMARCC1
	-3.2298		-0.797848	-0.698741	-0.532261	-0.0714036	0.0116028	0.0257893	0.443667	0.539707	0.647381	0.619012	0.631721	0.65926	0.514698	0.617819	0.619399	II - Chromatin I	"Q6PDG5;Q6PDG5-2"	SMARCC2
-2.06674	-2.0625	-2.19059	0.114857	0.0461437	-0.122756	0.213561	0.214274	0.269405	0.634233	0.628019	0.533371	0.599326	0.624446	0.603477	0.606022	0.654156	0.701304	II - Chromatin I	Q61466	SMARCD1
-1.7441	-1.72455	-1.65126	-0.798486	-0.93962	-1.15491	0.639903	0.596836	0.759027	0.648096	0.618391	0.62621	0.599949	0.607616	0.641151	0.762309	0.764236	0.749207	II - Chromatin I	"Q99JR8;Q99JR8-2"	SMARCD2
-2.05151	-2.26902	-1.96333	0.079033	0.106282	0.0666302	0.873002	0.961968	0.934121	0.331548	0.304481	0.260713	0.38278	0.397794	0.388306	0.43379	0.367393	0.396015	I - Nucleoplasm	O54941	SMARCE1
-1.98871	-1.93654	-2.06756	-0.40128	-0.338721	-0.306958	0.260627	0.189319	0.250892	0.657741	0.636166	0.666362	0.664439	0.739352	0.711948	0.750786	0.758391	0.753749	II - Chromatin I	Q9CU62	SMC1A
							-1.41281	-2.2743	0.385986	0.412358	0.366694	0.583664		0.266853	0.707899	0.50083	0.462828	III - Chromatin II	Q920F6	SMC1B
-1.86069	-1.90069	-2.02107	-0.400495	-0.512555	-0.369847	0.110709	0.101238	0.00450785	0.659797	0.688035	0.655786	0.78654	0.801344	0.755376	0.834726	0.809282	0.858009	II - Chromatin I	Q9CW03	SMC3
-2.10304	-2.05648	-2.23543	0.133988	-0.0215687	0.0471072	0.630663	0.553333	0.614801	0.406262	0.434447	0.420338	0.416705	0.437505	0.517389	0.592842	0.591852	0.619278	II - Chromatin I	Q8CG46	SMC5
-1.80945	-2.7651	-1.71077	0.100607	0.0678552	0.193738	0.712586	0.705273	0.65534	0.447136	0.415188	0.436952	0.457959	0.51086	0.416231	0.33232	0.445506	0.387769	I - Nucleoplasm	Q924W5	SMC6
-2.05199	-2.26881	-2.04591	-0.0211889	0.0416424	-0.0235071	0.703345	0.634083	0.609839	0.461348	0.436016	0.483473	0.533009	0.454512	0.487686	0.535043	0.489949	0.541455	II - Chromatin I	Q6P5D8	SMCHD1
1.376	1.24517	1.29417	0.966377	0.888897	1.04163	0.494375	0.493748	0.580672	-1.21829	-1.07545	-1.29531	-0.963032	-0.946466	-0.686549	-0.770914	-0.822115	-0.602921	VII - Ribosomes	Q8BKX6	SMG1
1.72444	2.4546	1.58375	-0.261351	-0.545077	0.0775	0.0661697	-0.0922494	-0.0793758	0.114355	0.227109	-0.659628	-0.395807	-0.495966	-0.184045	-1.21261	-1.1483	-1.1735	VI - Golgi+vesicles	Q6ZPY2	SMG5
0.668231	0.415127	0.552041	1.23832	1.4071	1.7858	0.614242	0.832353	0.729832	-1.08182	-0.93079	-0.78491	-0.718082	-1.14228	-0.66943	-1.00307	-1.04163	-0.871022	VII - Ribosomes	"Q5RJH6;Q5RJH6-2;Q5RJH6-3"	SMG7
1.93235	1.8168	2.03172	1.02155	-0.011337	-0.0576061	-0.582291	-0.584326	-0.701945	-0.352044	-0.897776	-0.394641	-0.315761	0.0443832	-0.340622	-1.04034	-0.815304	-0.75281	VI - Golgi+vesicles	Q8VE18	SMG8
1.22989	1.39819	1.41731	1.04916	1.16578	1.22417	0.106919	0.113534	0.339115	-0.716732	-1.0805	-0.945006	-1.00307	-1.17698	-0.777246	-0.689056	-0.753026	-0.902446	VII - Ribosomes	Q9DB90	SMG9
-0.341038	-0.358904	-0.2429	1.35072	1.46034	1.3646	0.58013	0.653758	0.597139	-1.30178	-1.24141	-1.26239	-0.0760567	-1.37284	0.190641				IV - Nuclear periphery	D3Z7Q2	SMIM20
2.00919	1.03143	1.78956	-0.483404	-0.312422	-0.515521	-1.0945	-1.86832	-1.09417	0.663041	0.68053	0.829468	-0.139771	-0.339943	0.0468608	-0.347111	-0.428908	-0.426014	VI - Golgi+vesicles	P97801	SMN1
1.61258	1.73265	1.72149	-1.14108	0.180139	-0.971059	-1.72238		-1.45429	-0.0295277	-0.0619038	-0.0267948	-0.00517717	0.0684533	-0.117656	-0.0806358	0.169065	0.126145	VI - Golgi+vesicles	O70572	SMPD2
0.0278233	-0.4816	0.0261797	1.51118	1.38213	1.56785	1.11966	0.615683	0.939286	-0.288879	-0.79201	-0.603271	-1.22575	-1.02973	-0.474181	-1.37647		-0.917895	IV - Nuclear periphery	Q9JJY3	SMPD3
